T,R,S,Y
1,11,0.170469799
2,11,0.166442953
3,11,0.165100671
4,11,0.166442953
5,11,0.167785235
6,11,0.175838926
7,11,0.209395973
8,12,0.24295302
9,12,0.267114094
10,12,0.226845638
11,12,0.216107383
12,13,0.202684564
13,15,0.189261745
14,16,0.182550336
15,16,0.182550336
16,16,0.194630872
17,16,0.2
18,17,0.263087248
19,17,0.273825503
20,17,0.302013423
21,17,0.284563758
22,16,0.205369128
23,15,0.2
24,14,0.185234899
